Pane,"Relative biomass",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,"MA_Calc (MA_Calc)","MA_Fleshy (MA_Fleshy)","CCA (CCA)","Pocillopora (Pocillopora)","Montipora (Montipora)","Porites_branch (Porites_branch)","Porites_mass (Porites_mass)","Octopus B (Octopus)","BenthGrazer B (BenthGrazer)","BenthDetr B (BenthDetr)","BenthCarn B (BenthCarn)","Lobster B (Lobster)","MantaRay B (MantaRay)","RovPisc B (RovPisc)","Uku B (Uku)","BFB B (BFB_group)","BFW B (BFW_group)","MesoPelScatter B (MesoPelScatter)","PreyFish B (PreyFish)","S_Plankt B (S_Plankt)","S_BenthCarn B (S_BenthCarn)","M_Plankt B (M_Plankt)","M_BenthCarn B (M_BenthCarn)","D_BenthPisc B (D_BenthPisc)","R_Other B (R_Other)","R_SmallPlankt B (R_SmallPlankt)","R_LargePlankt B (R_LargePlankt)","R_BenthCarn B (R_BenthCarn)","R_BenthPisc B (R_BenthPisc)","Parrotfish B (Parrotfish)","R_Grazer B (R_Grazer)","R_Browser B (R_Browser)","R_Coralliv B (R_Coralliv)","HawksbillT B (HawksbillT)","GreenTurtles B (GreenTurtles)","BottlenoseD B (BottlenoseD)","SpinnerD B (SpinnerD)","MonkSeals B (MonkSeals)","1: StingRay","2: MonkSeals","3: SpinnerD","4: BottlenoseD","5: GreenTurtles","6: HawksbillT","7: R_Coralliv","8: R_Browser","9: R_Grazer","10: Parrotfish","11: R_BenthPisc","12: R_BenthCarn","13: R_LargePlankt","14: R_SmallPlankt","15: R_Other","16: D_BenthPisc","17: M_BenthCarn","18: M_Plankt","19: S_BenthCarn","20: S_Plankt","21: PreyFish","22: MesoPelScatter","23: BFW_group","24: BFB_group","25: Uku","26: RovPisc","27: Sharks","28: MantaRay","29: Lobster","30: BenthCarn","31: BenthDetr","32: BenthGrazer","33: Octopus","34: BenthMeio","35: Infauna","36: Deep_FilterFeed","37: Bivalves","38: ShallowFilterFeed","39: Porites_mass","40: Porites_branch","41: Montipora","42: Pocillopora","43: Leptoseris","44: CCA","45: Turf","46: MA_Fleshy","47: MA_Calc","48: LargePhyto","49: SmallPhyto","50: Squid","51: LargeZoo","52: MedZoo","53: SmallZoo","54: GelatZoo","55: Detritus"
2032.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04229509830475,1.20841598510742,0.887654483318329,0.885970056056976,0.785941660404205,0.885139346122742,0.681880533695221,1.16112470626831,1.02737677097321,1.23103213310242,1.10260915756226,0.961111903190613,0.99690705537796,0.923791110515594,0.923100054264069,0.977650225162506,0.994211673736572,0.953464150428772,1.00911664962769,0.95829164981842,1.02017247676849,1.08653700351715,0.987473368644714,0.994341969490051,0.687415301799774,0.892396688461304,1.46620309352875,0.964260399341583,0.978964388370514,0.94570118188858,0.989378094673157,0.952735245227814,1.01465547084808,0.963716328144073,0.988732159137726,1.00930666923523,1.27443408966064,1.00592172145844,0.379463613033295,0.740335464477539,0.544711649417877,0.42289924621582,1.01089823246002,0.917169570922852,0.986743450164795,0.900774955749512,0.93652617931366,1.00984477996826,1.00014805793762,0.996166050434113,0.969551265239716,1.0069785118103,0.998665988445282,1.00049841403961,0.986834585666656
2032.41666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04257416725159,1.20847856998444,0.889066517353058,0.887277841567993,0.785786747932434,0.884963035583496,0.681009769439697,1.16104114055634,1.02686357498169,1.23224914073944,1.10052490234375,0.960852444171906,0.996730446815491,0.923364460468292,0.922895967960358,0.978161156177521,0.994166254997253,0.953377366065979,1.0092066526413,0.95809930562973,1.02022778987885,1.0867794752121,0.987642407417297,0.994228839874268,0.685315608978271,0.89279705286026,1.46678578853607,0.96369469165802,0.978974640369415,0.945785105228424,0.989395081996918,0.95273369550705,1.01461279392242,0.963771283626556,0.988732635974884,1.00934398174286,1.27432358264923,1.00598549842834,0.379463613033295,0.740335464477539,0.544711649417877,0.42289924621582,1.01099479198456,0.916913509368896,0.986738801002502,0.901090025901794,0.93635755777359,1.00999629497528,1.00015127658844,0.996300339698792,0.969834685325623,1.00691771507263,0.998684465885162,1.00056028366089,0.986849188804626
2032.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04284453392029,1.20855057239532,0.890471696853638,0.888583183288574,0.785632789134979,0.884788513183594,0.680302858352661,1.16097986698151,1.02636349201202,1.23343980312347,1.09841370582581,0.960623025894165,0.996577978134155,0.923020362854004,0.92269104719162,0.97866302728653,0.994117140769959,0.953358590602875,1.00932240486145,0.957952201366425,1.02029883861542,1.08701634407043,0.987810075283051,0.99411678314209,0.683231055736542,0.893183052539825,1.46736991405487,0.963137805461884,0.978992521762848,0.945885837078094,0.989426732063293,0.952736496925354,1.01456463336945,0.963836371898651,0.988738000392914,1.00939011573792,1.27422690391541,1.00606071949005,0.379463613033295,0.740335464477539,0.544711649417877,0.42289924621582,1.01110482215881,0.916672766208649,0.986738741397858,0.901428461074829,0.936201930046082,1.01011645793915,1.00015294551849,0.996419370174408,0.970097362995148,1.00684058666229,0.99869579076767,1.00061464309692,0.986864924430847
2032.58333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04310667514801,1.20862805843353,0.891869902610779,0.889885902404785,0.785479843616486,0.884615957736969,0.679787576198578,1.1609433889389,1.02587747573853,1.23460555076599,1.09629237651825,0.96042275428772,0.996451199054718,0.922759592533112,0.922494053840637,0.979155898094177,0.994065880775452,0.953408896923065,1.00946033000946,0.957856059074402,1.02038073539734,1.08724474906921,0.987976431846619,0.994005441665649,0.68116170167923,0.893554210662842,1.46795511245728,0.962589859962463,0.979019105434418,0.946002602577209,0.989470601081848,0.952744007110596,1.01451349258423,0.963909506797791,0.988747119903564,1.00944256782532,1.27413940429688,1.00614511966705,0.379463613033295,0.740335464477539,0.544711649417877,0.42289924621582,1.01122260093689,0.91644674539566,0.986742436885834,0.901785373687744,0.936058402061462,1.01020777225494,1.00015354156494,0.99651563167572,0.970323860645294,1.0067617893219,0.998703002929688,1.00065505504608,0.98688131570816
2032.66666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04336190223694,1.2087070941925,0.893261015415192,0.891185939311981,0.785328090190887,0.884445548057556,0.67947918176651,1.16093373298645,1.02540588378906,1.23574805259705,1.09417772293091,0.960250496864319,0.996351003646851,0.922579944133759,0.922313332557678,0.979639828205109,0.994013965129852,0.953527450561523,1.00961673259735,0.957815170288086,1.02046811580658,1.08746147155762,0.988141298294067,0.993894457817078,0.679107546806335,0.893910050392151,1.46854138374329,0.962051093578339,0.97905558347702,0.946134507656097,0.989524304866791,0.952756524085999,1.01446270942688,0.963988602161407,0.988758504390717,1.00949931144714,1.2740570306778,1.00623595714569,0.379463613033295,0.740335464477539,0.544711649417877,0.42289924621582,1.01134264469147,0.916234731674194,0.986749410629272,0.902156472206116,0.935925960540771,1.01027536392212,1.00015330314636,0.996585428714752,0.970505356788635,1.00669515132904,0.998708367347717,1.00067746639252,0.986898064613342
2032.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04361164569855,1.20878434181213,0.894644975662231,0.892483174800873,0.785177707672119,0.88427734375,0.679378807544708,1.16095221042633,1.0249490737915,1.23686814308167,1.09208595752716,0.960104942321777,0.996277451515198,0.922476351261139,0.922156572341919,0.980114936828613,0.993962824344635,0.9537113904953,1.00978827476501,0.957831740379334,1.02055490016937,1.08766353130341,0.988304734230042,0.993783354759216,0.677068650722504,0.894250392913818,1.46912860870361,0.961521506309509,0.979102849960327,0.946280539035797,0.98958545923233,0.952774167060852,1.01441526412964,0.964071929454803,0.988770842552185,1.0095579624176,1.27397668361664,1.00633120536804,0.379463613033295,0.740335464477539,0.544711649417877,0.42289924621582,1.01146054267883,0.916035652160645,0.986759006977081,0.902537822723389,0.935803115367889,1.01032495498657,1.00015270709991,0.996628224849701,0.970640122890472,1.00665128231049,0.998713552951813,1.00068068504333,0.986914992332459
2032.83333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0438574552536,1.2088565826416,0.896021544933319,0.89377748966217,0.785028755664825,0.88411158323288,0.679475128650665,1.16099965572357,1.02450740337372,1.23796677589417,1.0900331735611,0.95998477935791,0.996229767799377,0.922441959381104,0.922029972076416,0.98058146238327,0.99391382932663,0.953955292701721,1.00997126102448,0.957906126976013,1.0206356048584,1.08784854412079,0.988466560840607,0.993672013282776,0.675045013427734,0.894575178623199,1.46971690654755,0.961000919342041,0.979161500930786,0.946439564228058,0.989651739597321,0.952797055244446,1.01437437534332,0.964157700538635,0.988783001899719,1.00961661338806,1.27389669418335,1.00642848014832,0.379463613033295,0.740335464477539,0.544711649417877,0.42289924621582,1.01157259941101,0.915848314762115,0.986770570278168,0.902926027774811,0.935688734054565,1.01036095619202,1.0001517534256,0.996645927429199,0.970731914043427,1.00663483142853,0.998719036579132,1.00066578388214,0.986932218074799
2032.91666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04410088062286,1.20892095565796,0.897390604019165,0.895068943500519,0.784881293773651,0.883948266506195,0.679746210575104,1.16107618808746,1.024080991745,1.23904502391815,1.08803462982178,0.959888160228729,0.99620658159256,0.922468185424805,0.921938538551331,0.981039583683014,0.993868410587311,0.954251945018768,1.01016223430634,0.958036482334137,1.02070498466492,1.08801448345184,0.988626599311829,0.993560075759888,0.673036634922028,0.894884645938873,1.47030639648438,0.960489094257355,0.979231476783752,0.946609914302826,0.989721119403839,0.952824950218201,1.01434242725372,0.964244425296783,0.988794267177582,1.00967395305634,1.27381610870361,1.00652623176575,0.379463613033295,0.740335464477539,0.544711649417877,0.42289924621582,1.01167631149292,0.915671586990356,0.986783623695374,0.903317749500275,0.935581505298615,1.01038658618927,1.0001505613327,0.996642112731934,0.970787942409515,1.00664532184601,0.998724639415741,1.0006365776062,0.986949682235718
2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04434323310852,1.20897495746613,0.898751854896545,0.896357238292694,0.784735500812531,0.883787572383881,0.680161714553833,1.16118133068085,1.02366995811462,1.24010348320007,1.0861052274704,0.959813356399536,0.996205747127533,0.922545731067657,0.921885669231415,0.981489658355713,0.993827342987061,0.954592287540436,1.01035785675049,0.958219170570374,1.02075886726379,1.0881599187851,0.988784611225128,0.993447422981262,0.671043515205383,0.895178914070129,1.47089719772339,0.959985733032227,0.979312300682068,0.946789801120758,0.989791631698608,0.952857732772827,1.01432108879089,0.964330852031708,0.988804340362549,1.00972867012024,1.27373433113098,1.00662302970886,0.379463613033295,0.740335464477539,0.544711649417877,0.42289924621582,1.01176953315735,0.915504217147827,0.986797511577606,0.903710246086121,0.93548047542572,1.0104044675827,1.00014901161194,0.996621429920197,0.970817267894745,1.00667881965637,0.998730301856995,1.00059771537781,0.986967146396637
2033.08333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04463577270508,1.20903468132019,0.900105178356171,0.897642374038696,0.784591257572174,0.883629560470581,0.679723620414734,1.16105127334595,1.02295053005219,1.24104785919189,1.08441150188446,0.959457695484161,0.996194899082184,0.922168016433716,0.921846151351929,0.981931924819946,0.993791878223419,0.954967677593231,1.01055467128754,0.958450555801392,1.02080714702606,1.08829772472382,0.988940715789795,0.993333876132965,0.669084966182709,0.895527780056,1.47155559062958,0.959490656852722,0.979402244091034,0.946986138820648,0.989866971969604,0.952896296977997,1.01433551311493,0.964423477649689,0.988811731338501,1.00979125499725,1.27368438243866,1.00673031806946,0.341517239809036,0.70331871509552,0.501134872436523,0.380609303712845,1.0118750333786,0.915353000164032,0.986819922924042,0.904148995876312,0.935393691062927,1.01075637340546,1.00017309188843,0.996607482433319,0.970916390419006,1.00699365139008,0.998806774616241,1.000568151474,0.986988306045532
